user_id,signup_date,device,country,acquisition_source
7956,2025-08-16,desktop,USA,3
7957,2025-09-06,mobile,UK,5
7958,2025-10-17,desktop,USA,7
7959,2025-07-10,mobile,USA,4
7960,2025-07-03,tablet,USA,2
7961,2025-11-06,mobile,UK,3
7962,2025-07-24,mobile,USA,6
7963,2025-07-09,mobile,USA,2
7964,2025-08-08,mobile,USA,2
7965,2025-08-25,mobile,UK,8
7966,2025-07-02,desktop,USA,6
7967,2025-07-20,desktop,UK,3
7968,2025-07-03,mobile,USA,2
7969,2025-08-03,mobile,Canada,3
7970,2025-11-15,mobile,Australia,6
7971,2025-12-31,mobile,UK,6
7972,2025-08-31,desktop,Canada,1
7973,2025-07-11,mobile,Canada,5
7974,2025-11-22,desktop,Australia,6
7975,2025-08-14,mobile,USA,2
7976,2025-07-11,mobile,India,1
7977,2025-12-03,mobile,India,6
7978,2025-09-25,mobile,USA,7
7979,2025-09-19,mobile,USA,3
7980,2025-09-14,desktop,Australia,2
7981,2025-07-14,mobile,UK,8
7982,2025-07-15,mobile,USA,6
7983,2025-09-10,desktop,Canada,1
7984,2025-07-16,mobile,USA,1
7985,2025-08-05,desktop,USA,6
7986,2025-10-01,mobile,UK,4
7987,2025-10-02,mobile,UK,6
7988,2025-08-06,desktop,India,6
7989,2025-10-04,desktop,UK,2
7990,2025-10-20,mobile,India,3
7991,2025-09-03,mobile,USA,6
7992,2025-07-16,desktop,UK,2
7993,2025-07-20,mobile,USA,2
7994,2025-07-24,mobile,USA,7
7995,2025-07-08,desktop,India,3
7996,2025-07-20,desktop,USA,6
7997,2025-07-15,desktop,India,2
7998,2025-08-07,desktop,USA,1
7999,2025-11-23,desktop,USA,2
8000,2025-07-07,desktop,USA,6
8001,2025-09-16,desktop,Canada,2
8002,2025-09-09,mobile,USA,7
8003,2025-07-07,mobile,Canada,3
8004,2025-12-04,desktop,Canada,5
8005,2025-08-21,desktop,USA,5
8006,2025-07-28,mobile,UK,6
8007,2025-09-25,mobile,USA,2
8008,2025-07-19,desktop,Australia,2
8009,2025-09-11,mobile,USA,3
8010,2025-07-03,mobile,USA,2
8011,2025-10-20,desktop,USA,2
8012,2025-08-06,tablet,Canada,5
8013,2025-08-31,desktop,Canada,4
8014,2025-07-16,desktop,Australia,6
8015,2025-09-07,mobile,India,1
8016,2025-09-29,desktop,USA,1
8017,2025-08-09,mobile,UK,6
8018,2025-08-28,desktop,Canada,1
8019,2025-08-07,mobile,India,5
8020,2025-11-14,mobile,USA,8
8021,2025-08-12,mobile,USA,1
8022,2025-10-21,mobile,India,4
8023,2025-10-07,desktop,USA,1
8024,2025-08-02,tablet,UK,5
8025,2025-07-16,desktop,India,8
8026,2025-08-01,desktop,India,6
8027,2025-10-15,mobile,USA,7
8028,2025-07-16,desktop,USA,4
8029,2025-08-15,desktop,USA,2
8030,2025-10-09,desktop,India,3
8031,2025-07-27,mobile,Australia,3
8032,2025-09-01,desktop,Canada,6
8033,2025-07-18,desktop,UK,8
8034,2025-07-08,mobile,USA,6
8035,2025-10-05,desktop,Canada,7
8036,2025-07-07,tablet,USA,6
8037,2025-07-20,mobile,UK,3
8038,2025-10-26,desktop,UK,1
8039,2025-07-26,desktop,UK,3
8040,2025-12-31,desktop,Australia,2
8041,2025-12-31,mobile,USA,1
8042,2025-07-20,desktop,Canada,3
8043,2025-07-03,mobile,USA,6
8044,2025-09-13,mobile,Canada,6
8045,2025-08-06,desktop,Canada,6
8046,2025-07-07,desktop,USA,1
8047,2025-09-13,desktop,USA,5
8048,2025-07-02,mobile,USA,6
8049,2025-11-02,mobile,USA,2
8050,2025-07-10,desktop,Canada,6
8051,2025-07-09,mobile,USA,6
8052,2025-07-12,desktop,UK,3
8053,2025-12-31,desktop,USA,5
8054,2025-09-11,desktop,UK,6
8055,2025-10-07,mobile,Canada,4
8056,2025-07-31,desktop,USA,3
8057,2025-07-26,desktop,UK,2
8058,2025-07-17,mobile,India,8
8059,2025-08-09,mobile,USA,8
8060,2025-08-18,mobile,Canada,6
8061,2025-08-30,mobile,USA,1
8062,2025-07-19,desktop,USA,3
8063,2025-12-29,desktop,UK,1
8064,2025-07-12,tablet,USA,6
8065,2025-12-31,mobile,India,2
8066,2025-07-01,desktop,USA,3
8067,2025-08-10,mobile,USA,5
8068,2025-07-25,desktop,UK,3
8069,2025-08-06,desktop,UK,5
8070,2025-08-21,desktop,Canada,1
8071,2025-08-04,desktop,USA,3
8072,2025-08-02,desktop,India,7
8073,2025-09-19,desktop,Australia,7
8074,2025-09-09,desktop,UK,8
8075,2025-10-18,mobile,Canada,6
8076,2025-07-18,desktop,UK,7
8077,2025-08-27,desktop,USA,6
8078,2025-08-23,mobile,USA,2
8079,2025-07-29,mobile,USA,2
8080,2025-08-10,desktop,Australia,1
8081,2025-07-23,mobile,USA,4
8082,2025-07-10,mobile,UK,5
8083,2025-07-15,desktop,USA,6
8084,2025-07-07,desktop,Canada,4
8085,2025-09-09,desktop,USA,1
8086,2025-09-04,mobile,Canada,6
8087,2025-12-31,mobile,USA,2
8088,2025-09-18,mobile,India,6
8089,2025-07-04,mobile,India,4
8090,2025-11-09,mobile,Canada,6
8091,2025-10-30,tablet,USA,2
8092,2025-08-05,mobile,USA,3
8093,2025-08-23,mobile,India,1
8094,2025-12-31,mobile,USA,6
8095,2025-08-16,mobile,USA,2
8096,2025-11-21,mobile,UK,2
8097,2025-07-06,mobile,USA,6
8098,2025-07-13,tablet,USA,6
8099,2025-08-05,mobile,UK,1
8100,2025-08-23,mobile,USA,3
8101,2025-10-12,mobile,USA,6
8102,2025-12-31,mobile,UK,2
8103,2025-07-31,mobile,USA,7
8104,2025-07-03,mobile,Canada,7
8105,2025-10-07,mobile,USA,6
8106,2025-08-26,desktop,UK,2
8107,2025-07-14,mobile,USA,2
8108,2025-08-11,mobile,USA,4
8109,2025-09-21,mobile,USA,6
8110,2025-09-28,mobile,USA,1
8111,2025-08-12,mobile,India,1
8112,2025-07-23,mobile,USA,4
8113,2025-12-31,mobile,Canada,6
8114,2025-09-05,mobile,Australia,1
8115,2025-08-02,mobile,UK,6
8116,2025-07-21,mobile,USA,6
8117,2025-09-19,mobile,USA,7
8118,2025-07-17,desktop,Australia,6
8119,2025-07-12,desktop,Canada,5
8120,2025-08-16,desktop,Canada,5
8121,2025-07-21,desktop,USA,3
8122,2025-08-30,tablet,India,6
8123,2025-07-08,desktop,Canada,6
8124,2025-09-03,desktop,USA,3
8125,2025-07-21,mobile,UK,5
8126,2025-07-01,mobile,USA,5
8127,2025-07-09,desktop,USA,6
8128,2025-12-13,tablet,India,6
8129,2025-11-01,mobile,USA,2
8130,2025-07-17,desktop,UK,1
8131,2025-09-30,mobile,USA,1
8132,2025-08-27,mobile,USA,1
8133,2025-12-31,mobile,UK,6
8134,2025-07-29,mobile,Australia,7
8135,2025-09-08,mobile,USA,6
8136,2025-07-05,desktop,USA,1
8137,2025-07-31,desktop,UK,3
8138,2025-12-31,desktop,USA,6
8139,2025-08-17,mobile,USA,8
8140,2025-07-21,desktop,USA,5
8141,2025-07-08,mobile,USA,1
8142,2025-09-13,mobile,USA,1
8143,2025-09-02,desktop,USA,4
8144,2025-07-29,mobile,USA,6
8145,2025-12-31,mobile,Canada,8
8146,2025-07-02,mobile,USA,2
8147,2025-07-23,desktop,India,3
8148,2025-12-02,mobile,UK,6
8149,2025-07-24,desktop,USA,6
8150,2025-07-18,desktop,Australia,4
8151,2025-08-16,desktop,USA,5
8152,2025-10-14,desktop,USA,2
8153,2025-07-07,mobile,USA,3
8154,2025-12-22,mobile,Canada,4
8155,2025-10-05,mobile,UK,3
8156,2025-07-13,mobile,USA,1
8157,2025-09-14,desktop,USA,7
8158,2025-07-30,mobile,Canada,6
8159,2025-08-01,mobile,USA,4
8160,2025-10-02,desktop,USA,3
8161,2025-12-31,desktop,UK,5
8162,2025-07-09,desktop,India,1
8163,2025-08-03,desktop,USA,6
8164,2025-08-10,desktop,USA,6
8165,2025-07-29,desktop,India,6
8166,2025-07-28,mobile,USA,5
8167,2025-07-04,tablet,UK,2
8168,2025-09-09,mobile,Australia,8
8169,2025-08-04,mobile,India,1
8170,2025-07-14,mobile,USA,8
8171,2025-10-12,desktop,USA,6
8172,2025-10-07,desktop,USA,4
8173,2025-08-10,mobile,Australia,6
8174,2025-07-22,mobile,Australia,4
8175,2025-08-31,desktop,USA,6
8176,2025-07-21,desktop,Canada,3
8177,2025-07-17,mobile,India,8
8178,2025-09-18,mobile,USA,2
8179,2025-07-03,desktop,USA,6
8180,2025-07-07,mobile,USA,2
8181,2025-07-01,desktop,USA,6
8182,2025-07-11,mobile,India,6
8183,2025-07-05,mobile,India,6
8184,2025-12-31,mobile,USA,1
8185,2025-07-21,mobile,USA,6
8186,2025-07-10,mobile,USA,2
8187,2025-07-17,mobile,Canada,4
8188,2025-12-15,desktop,UK,3
8189,2025-08-14,mobile,UK,8
8190,2025-07-28,desktop,UK,6
8191,2025-11-04,mobile,USA,6
8192,2025-07-31,desktop,UK,8
8193,2025-07-25,mobile,Australia,4
8194,2025-07-15,mobile,USA,2
8195,2025-07-29,mobile,UK,6
8196,2025-07-24,mobile,USA,8
8197,2025-09-07,desktop,UK,6
8198,2025-07-21,desktop,UK,3
8199,2025-08-22,desktop,UK,4
8200,2025-07-05,mobile,India,2
8201,2025-07-13,desktop,USA,6
8202,2025-08-01,desktop,UK,2
8203,2025-12-16,tablet,USA,6
8204,2025-07-29,desktop,Canada,3
8205,2025-09-05,mobile,USA,1
8206,2025-07-18,mobile,India,6
8207,2025-07-09,mobile,USA,5
8208,2025-07-04,desktop,USA,6
8209,2025-07-23,mobile,USA,6
8210,2025-07-11,desktop,Australia,6
8211,2025-07-12,mobile,USA,3
8212,2025-09-26,mobile,USA,2
8213,2025-07-01,mobile,USA,1
8214,2025-08-19,mobile,USA,6
8215,2025-07-30,desktop,USA,2
8216,2025-08-13,mobile,UK,1
8217,2025-08-20,desktop,USA,2
8218,2025-07-23,mobile,UK,6
8219,2025-07-22,mobile,USA,6
8220,2025-09-19,desktop,USA,1
8221,2025-11-03,mobile,UK,6
8222,2025-07-14,desktop,USA,5
8223,2025-07-07,desktop,USA,6
8224,2025-11-17,desktop,USA,8
8225,2025-07-27,mobile,USA,1
8226,2025-08-18,mobile,UK,8
8227,2025-07-28,desktop,UK,3
8228,2025-07-09,desktop,UK,6
8229,2025-08-24,desktop,USA,7
8230,2025-08-15,mobile,USA,1
8231,2025-07-14,mobile,USA,8
8232,2025-08-06,mobile,UK,2
8233,2025-10-06,desktop,UK,1
8234,2025-08-24,mobile,USA,8
8235,2025-07-07,mobile,Canada,6
8236,2025-08-18,desktop,USA,5
8237,2025-09-13,mobile,Australia,8
8238,2025-10-04,mobile,USA,5
8239,2025-08-30,mobile,Canada,3
8240,2025-07-11,mobile,USA,1
8241,2025-09-14,mobile,India,2
8242,2025-09-08,mobile,USA,4
8243,2025-07-02,mobile,USA,6
8244,2025-08-02,mobile,USA,8
8245,2025-07-25,mobile,Australia,6
8246,2025-09-06,desktop,Australia,3
8247,2025-07-15,mobile,USA,6
8248,2025-08-24,mobile,UK,6
8249,2025-11-27,mobile,UK,6
8250,2025-10-06,mobile,USA,6
8251,2025-12-03,mobile,USA,6
8252,2025-12-31,mobile,Australia,6
8253,2025-07-01,desktop,UK,2
8254,2025-08-29,mobile,USA,6
8255,2025-08-02,desktop,USA,3
8256,2025-10-28,mobile,USA,1
8257,2025-07-18,mobile,UK,1
8258,2025-12-31,mobile,USA,4
8259,2025-08-28,desktop,UK,6
8260,2025-10-05,mobile,USA,4
8261,2025-07-06,mobile,USA,1
8262,2025-07-13,mobile,USA,5
8263,2025-09-25,mobile,India,5
8264,2025-07-02,desktop,USA,2
8265,2025-10-12,mobile,Canada,6
8266,2025-07-01,desktop,USA,6
8267,2025-09-04,desktop,UK,2
8268,2025-07-28,mobile,USA,4
8269,2025-08-27,mobile,Canada,5
8270,2025-09-11,desktop,India,3
8271,2025-07-26,mobile,USA,5
8272,2025-07-07,mobile,USA,1
8273,2025-07-05,desktop,Canada,1
8274,2025-08-24,desktop,USA,7
8275,2025-08-14,desktop,UK,6
8276,2025-09-21,desktop,USA,2
8277,2025-08-13,mobile,UK,6
8278,2025-08-03,mobile,UK,1
8279,2025-07-31,mobile,USA,5
8280,2025-07-02,desktop,UK,4
8281,2025-07-25,tablet,USA,6
8282,2025-12-31,mobile,USA,4
8283,2025-11-04,mobile,USA,4
8284,2025-07-25,mobile,UK,5
8285,2025-08-24,desktop,USA,6
8286,2025-10-23,mobile,Australia,6
8287,2025-08-05,mobile,Canada,1
8288,2025-07-02,tablet,USA,6
8289,2025-07-05,desktop,India,8
8290,2025-08-13,mobile,USA,6
8291,2025-12-31,desktop,UK,2
8292,2025-09-11,mobile,USA,5
8293,2025-07-05,mobile,Canada,2
8294,2025-07-13,mobile,Canada,5
8295,2025-09-29,desktop,UK,6
8296,2025-10-21,desktop,USA,1
8297,2025-08-28,mobile,USA,1
8298,2025-09-02,tablet,USA,2
8299,2025-07-02,mobile,USA,2
8300,2025-10-16,desktop,USA,5
8301,2025-10-03,desktop,Canada,6
8302,2025-07-19,mobile,India,1
8303,2025-09-14,mobile,USA,8
8304,2025-07-15,desktop,USA,4
8305,2025-07-03,mobile,India,3
8306,2025-07-14,desktop,India,4
8307,2025-07-13,mobile,USA,3
8308,2025-07-26,desktop,USA,7
8309,2025-08-03,mobile,Canada,1
8310,2025-08-13,mobile,Canada,2
8311,2025-08-09,mobile,USA,7
8312,2025-07-20,desktop,UK,4
8313,2025-07-02,mobile,UK,6
8314,2025-08-26,mobile,USA,6
8315,2025-07-31,desktop,Canada,3
8316,2025-07-22,desktop,USA,5
8317,2025-11-01,mobile,Canada,6
8318,2025-09-22,tablet,UK,4
8319,2025-10-27,desktop,USA,8
8320,2025-08-11,mobile,UK,3
8321,2025-07-09,mobile,Canada,4
8322,2025-09-11,desktop,Australia,2
8323,2025-07-15,desktop,USA,1
8324,2025-08-05,mobile,USA,6
8325,2025-07-05,mobile,Australia,2
8326,2025-10-15,mobile,UK,2
8327,2025-07-09,mobile,Australia,2
8328,2025-11-20,mobile,USA,6
8329,2025-10-30,mobile,USA,8
8330,2025-08-08,desktop,USA,5
8331,2025-09-22,desktop,India,2
8332,2025-08-28,mobile,India,3
8333,2025-10-08,mobile,UK,1
8334,2025-08-04,mobile,USA,5
8335,2025-10-02,mobile,USA,1
8336,2025-08-07,tablet,UK,2
8337,2025-12-20,desktop,UK,3
8338,2025-08-10,mobile,Canada,7
8339,2025-08-07,mobile,USA,3
8340,2025-10-02,mobile,USA,1
8341,2025-10-14,desktop,USA,2
8342,2025-08-19,mobile,UK,3
8343,2025-07-13,desktop,USA,6
8344,2025-08-08,desktop,India,4
8345,2025-12-31,mobile,UK,1
8346,2025-09-24,desktop,USA,6
8347,2025-10-10,desktop,USA,8
8348,2025-07-03,desktop,India,6
8349,2025-08-08,tablet,USA,2
8350,2025-09-02,mobile,USA,3
8351,2025-10-17,mobile,Australia,6
8352,2025-07-04,desktop,Canada,6
8353,2025-10-25,desktop,UK,5
8354,2025-08-18,desktop,USA,3
8355,2025-07-14,mobile,India,2
8356,2025-07-24,desktop,USA,8
8357,2025-07-21,mobile,USA,3
8358,2025-08-16,mobile,USA,1
8359,2025-07-04,mobile,USA,5
8360,2025-07-11,mobile,Australia,1
8361,2025-10-11,mobile,UK,1
8362,2025-07-09,desktop,UK,1
8363,2025-07-17,mobile,Australia,4
8364,2025-08-06,mobile,USA,1
8365,2025-08-14,mobile,USA,5
8366,2025-09-26,mobile,UK,3
8367,2025-08-06,desktop,UK,2
8368,2025-10-04,mobile,UK,2
8369,2025-08-28,mobile,USA,6
8370,2025-07-08,desktop,UK,2
8371,2025-07-11,desktop,USA,1
8372,2025-08-05,desktop,USA,3
8373,2025-07-31,desktop,USA,8
8374,2025-09-22,desktop,USA,3
8375,2025-08-23,mobile,USA,1
8376,2025-07-30,tablet,USA,7
8377,2025-07-12,desktop,Australia,2
8378,2025-07-16,mobile,Australia,6
8379,2025-08-22,desktop,UK,2
8380,2025-08-03,desktop,Australia,6
8381,2025-08-14,mobile,Australia,4
8382,2025-07-12,mobile,USA,4
8383,2025-09-05,tablet,USA,6
8384,2025-10-25,mobile,Australia,6
8385,2025-07-19,mobile,UK,5
8386,2025-08-11,desktop,USA,5
8387,2025-12-31,mobile,Canada,6
8388,2025-07-25,mobile,USA,2
8389,2025-08-25,desktop,USA,7
8390,2025-07-06,desktop,USA,3
8391,2025-08-26,mobile,USA,2
8392,2025-07-06,tablet,USA,6
8393,2025-12-31,mobile,India,8
8394,2025-09-15,mobile,USA,4
8395,2025-10-03,mobile,USA,5
8396,2025-09-13,desktop,USA,6
8397,2025-08-24,mobile,UK,4
8398,2025-08-06,mobile,Australia,1
8399,2025-10-28,desktop,USA,1
8400,2025-12-31,mobile,USA,4
8401,2025-08-12,desktop,USA,2
8402,2025-12-11,mobile,UK,1
8403,2025-08-23,tablet,USA,3
8404,2025-08-17,mobile,USA,6
8405,2025-08-06,mobile,USA,1
8406,2025-07-15,mobile,USA,6
8407,2025-07-01,desktop,India,8
8408,2025-07-17,desktop,USA,6
8409,2025-08-13,mobile,USA,2
8410,2025-07-30,desktop,India,5
8411,2025-08-06,mobile,India,6
8412,2025-12-31,tablet,USA,2
8413,2025-07-27,desktop,Australia,8
8414,2025-08-06,tablet,Canada,6
8415,2025-07-09,desktop,USA,4
8416,2025-07-03,desktop,UK,2
8417,2025-09-30,mobile,USA,3
8418,2025-08-21,desktop,USA,7
8419,2025-09-26,desktop,USA,6
8420,2025-07-10,tablet,UK,6
8421,2025-08-21,mobile,India,2
8422,2025-07-18,mobile,USA,6
8423,2025-07-16,mobile,USA,7
8424,2025-07-01,desktop,UK,3
8425,2025-07-09,mobile,UK,2
8426,2025-07-23,mobile,Canada,1
8427,2025-07-08,mobile,USA,1
8428,2025-12-31,mobile,UK,6
8429,2025-07-23,mobile,USA,7
8430,2025-07-09,mobile,Canada,2
8431,2025-07-14,desktop,USA,1
8432,2025-08-24,desktop,USA,6
8433,2025-07-05,mobile,USA,5
8434,2025-10-30,desktop,India,4
8435,2025-12-31,desktop,UK,6
8436,2025-07-18,mobile,Australia,8
8437,2025-08-06,mobile,USA,3
8438,2025-07-02,desktop,UK,4
8439,2025-09-01,mobile,USA,6
8440,2025-08-02,desktop,UK,4
8441,2025-07-20,mobile,India,4
8442,2025-07-15,mobile,India,8
8443,2025-09-03,tablet,Canada,6
8444,2025-08-02,mobile,UK,6
8445,2025-07-13,desktop,Australia,3
8446,2025-09-10,mobile,USA,5
8447,2025-08-20,mobile,India,7
8448,2025-10-28,mobile,Australia,6
8449,2025-07-08,mobile,UK,6
8450,2025-10-02,mobile,Canada,6
8451,2025-09-07,mobile,USA,6
8452,2025-07-08,mobile,USA,2
8453,2025-09-11,desktop,UK,6
8454,2025-08-05,mobile,USA,8
8455,2025-12-24,desktop,UK,6
8456,2025-07-10,mobile,India,6
8457,2025-09-01,mobile,USA,4
8458,2025-07-30,desktop,USA,5
8459,2025-12-31,mobile,UK,5
8460,2025-07-25,mobile,USA,8
8461,2025-12-31,mobile,USA,6
8462,2025-11-19,desktop,USA,6
8463,2025-07-20,desktop,USA,4
8464,2025-10-08,mobile,USA,2
8465,2025-12-31,mobile,India,1
8466,2025-07-18,desktop,USA,6
8467,2025-08-05,mobile,USA,4
8468,2025-08-14,mobile,Australia,8
8469,2025-07-22,mobile,India,3
8470,2025-07-01,mobile,USA,3
8471,2025-07-16,mobile,UK,3
8472,2025-07-21,desktop,Canada,1
8473,2025-08-05,mobile,Canada,7
8474,2025-07-12,mobile,Canada,2
8475,2025-11-03,desktop,UK,4
8476,2025-09-13,mobile,USA,6
8477,2025-07-06,mobile,UK,1
8478,2025-09-03,mobile,UK,2
8479,2025-09-03,desktop,UK,2
8480,2025-12-31,mobile,USA,2
8481,2025-07-01,mobile,USA,6
8482,2025-07-18,tablet,Australia,5
8483,2025-12-08,desktop,USA,2
8484,2025-12-12,desktop,USA,2
8485,2025-09-16,mobile,Canada,7
8486,2025-09-27,mobile,USA,5
8487,2025-07-06,mobile,USA,6
8488,2025-08-13,mobile,UK,1
8489,2025-07-17,desktop,UK,3
8490,2025-07-13,mobile,UK,5
8491,2025-10-10,desktop,India,4
8492,2025-07-09,mobile,USA,3
8493,2025-08-08,mobile,Canada,5
8494,2025-12-18,desktop,USA,2
8495,2025-07-13,mobile,USA,3
8496,2025-12-31,desktop,Canada,1
8497,2025-12-31,tablet,USA,6
8498,2025-08-19,mobile,UK,2
8499,2025-07-12,mobile,USA,3
8500,2025-07-24,mobile,USA,1
8501,2025-08-03,desktop,UK,4
8502,2025-07-23,mobile,Canada,1
8503,2025-07-21,desktop,USA,4
8504,2025-12-31,mobile,India,2
8505,2025-07-11,desktop,USA,1
8506,2025-09-19,desktop,USA,4
8507,2025-07-01,mobile,USA,2
8508,2025-08-25,mobile,USA,6
8509,2025-11-29,mobile,USA,2
8510,2025-07-21,mobile,Canada,3
8511,2025-07-13,mobile,UK,2
8512,2025-09-03,mobile,USA,3
8513,2025-09-15,desktop,Australia,2
8514,2025-09-10,desktop,USA,6
8515,2025-07-24,desktop,USA,1
8516,2025-07-18,mobile,USA,3
8517,2025-12-31,desktop,USA,6
8518,2025-12-04,mobile,UK,2
8519,2025-08-07,mobile,USA,3
8520,2025-10-23,mobile,UK,3
8521,2025-08-06,mobile,Canada,3
8522,2025-08-03,mobile,Canada,6
8523,2025-07-11,mobile,Canada,2
8524,2025-08-03,tablet,USA,2
8525,2025-08-17,mobile,USA,1
8526,2025-07-02,desktop,UK,3
8527,2025-08-05,mobile,USA,6
8528,2025-10-01,mobile,USA,7
8529,2025-09-08,mobile,UK,2
8530,2025-08-31,desktop,USA,2
8531,2025-11-24,mobile,Canada,4
8532,2025-07-02,mobile,USA,6
8533,2025-08-19,mobile,Australia,2
8534,2025-10-03,mobile,Canada,3
8535,2025-08-17,desktop,USA,5
8536,2025-07-24,mobile,UK,6
8537,2025-07-09,mobile,UK,6
8538,2025-11-11,desktop,Canada,2
8539,2025-08-08,mobile,UK,6
8540,2025-11-06,desktop,UK,6
8541,2025-08-23,desktop,USA,4
8542,2025-09-07,tablet,USA,7
8543,2025-10-08,mobile,Australia,6
8544,2025-09-04,desktop,USA,3
8545,2025-07-31,mobile,USA,1
8546,2025-08-13,desktop,USA,1
8547,2025-10-08,mobile,India,1
8548,2025-07-29,mobile,UK,2
8549,2025-07-30,desktop,Canada,4
8550,2025-07-07,mobile,India,6
8551,2025-11-28,desktop,India,2
8552,2025-07-06,desktop,UK,6
8553,2025-09-02,mobile,USA,2
8554,2025-08-02,mobile,USA,8
8555,2025-08-01,mobile,UK,6
8556,2025-09-08,tablet,USA,3
8557,2025-07-05,mobile,UK,2
8558,2025-08-24,mobile,UK,4
8559,2025-09-29,desktop,UK,6
8560,2025-10-16,desktop,USA,2
8561,2025-07-12,desktop,USA,2
8562,2025-11-16,desktop,Canada,4
8563,2025-09-04,mobile,USA,2
8564,2025-11-08,mobile,Canada,6
8565,2025-08-10,mobile,UK,6
8566,2025-08-17,desktop,Australia,8
8567,2025-12-01,desktop,India,2
8568,2025-11-18,desktop,USA,6
8569,2025-08-06,desktop,UK,2
8570,2025-07-20,mobile,USA,6
8571,2025-07-31,mobile,USA,6
8572,2025-07-30,mobile,Canada,6
8573,2025-07-21,mobile,UK,4
8574,2025-07-20,desktop,UK,2
8575,2025-10-29,mobile,USA,8
8576,2025-07-05,desktop,India,5
8577,2025-09-08,desktop,USA,5
8578,2025-07-12,mobile,India,2
8579,2025-07-26,mobile,UK,1
8580,2025-07-04,mobile,USA,1
8581,2025-07-20,mobile,USA,8
8582,2025-09-28,desktop,USA,7
8583,2025-11-09,mobile,India,3
8584,2025-07-16,desktop,India,5
8585,2025-08-07,desktop,UK,1
8586,2025-08-08,mobile,UK,1
8587,2025-11-04,desktop,UK,3
8588,2025-09-26,desktop,UK,2
8589,2025-08-13,desktop,UK,5
8590,2025-09-06,mobile,USA,2
8591,2025-10-23,mobile,India,2
8592,2025-07-01,mobile,Canada,4
8593,2025-08-01,mobile,USA,4
8594,2025-11-23,desktop,India,5
8595,2025-09-21,desktop,UK,2
8596,2025-08-17,desktop,USA,2
8597,2025-08-16,mobile,USA,2
8598,2025-07-27,mobile,Canada,3
8599,2025-08-14,desktop,India,3
8600,2025-09-03,mobile,India,2
8601,2025-08-03,mobile,Canada,1
8602,2025-09-15,mobile,USA,1
8603,2025-10-29,mobile,USA,1
8604,2025-07-11,desktop,USA,6
8605,2025-08-06,mobile,India,2
8606,2025-08-01,desktop,Australia,4
8607,2025-09-09,desktop,USA,7
8608,2025-07-18,mobile,Canada,1
8609,2025-09-01,desktop,UK,2
8610,2025-11-06,mobile,USA,7
8611,2025-08-03,desktop,UK,3
8612,2025-11-25,mobile,India,2
8613,2025-12-31,desktop,USA,1
8614,2025-07-07,mobile,India,1
8615,2025-07-17,desktop,USA,5
8616,2025-12-31,desktop,USA,6
8617,2025-12-31,mobile,USA,2
8618,2025-07-07,desktop,India,6
8619,2025-07-01,mobile,USA,3
8620,2025-07-11,mobile,Canada,6
8621,2025-12-31,desktop,UK,4
8622,2025-07-13,desktop,UK,3
8623,2025-08-12,mobile,India,6
8624,2025-10-24,mobile,USA,2
8625,2025-07-02,tablet,India,3
8626,2025-08-26,desktop,USA,6
8627,2025-07-20,mobile,UK,1
8628,2025-10-29,mobile,Canada,6
8629,2025-07-21,tablet,India,1
8630,2025-09-09,desktop,USA,5
8631,2025-09-07,desktop,UK,7
8632,2025-07-16,mobile,USA,6
8633,2025-07-03,desktop,USA,2
8634,2025-08-02,desktop,USA,6
8635,2025-07-21,mobile,USA,7
8636,2025-10-09,mobile,India,1
8637,2025-10-07,desktop,Canada,4
8638,2025-08-07,mobile,USA,2
8639,2025-08-26,desktop,India,6
8640,2025-08-26,desktop,USA,8
8641,2025-10-16,desktop,UK,2
8642,2025-08-03,desktop,India,6
8643,2025-07-20,mobile,India,1
8644,2025-07-19,mobile,USA,2
8645,2025-08-16,desktop,Canada,5
8646,2025-08-06,mobile,USA,2
8647,2025-08-05,mobile,India,6
8648,2025-07-06,mobile,UK,6
8649,2025-09-16,mobile,Canada,7
8650,2025-07-15,desktop,USA,8
8651,2025-07-14,mobile,UK,6
8652,2025-08-02,mobile,UK,3
8653,2025-07-16,tablet,UK,6
8654,2025-08-23,desktop,Canada,7
8655,2025-07-29,desktop,India,1
8656,2025-08-06,desktop,Canada,3
8657,2025-08-16,desktop,USA,7
8658,2025-07-14,desktop,India,4
8659,2025-07-11,mobile,USA,1
8660,2025-11-07,tablet,UK,5
8661,2025-08-04,mobile,India,6
8662,2025-08-02,desktop,USA,1
8663,2025-07-03,mobile,India,1
8664,2025-08-12,mobile,Canada,5
8665,2025-08-19,mobile,UK,6
8666,2025-08-19,mobile,USA,6
8667,2025-09-13,desktop,USA,6
8668,2025-07-12,tablet,Australia,3
8669,2025-07-18,tablet,USA,6
8670,2025-10-10,tablet,UK,6
8671,2025-12-27,mobile,USA,8
8672,2025-07-09,tablet,USA,2
8673,2025-08-11,mobile,Canada,6
8674,2025-07-15,desktop,USA,3
8675,2025-07-04,mobile,Australia,6
8676,2025-07-25,mobile,UK,3
8677,2025-07-10,tablet,UK,2
8678,2025-09-14,desktop,USA,2
8679,2025-08-16,desktop,Australia,2
8680,2025-07-10,desktop,USA,2
8681,2025-07-01,mobile,UK,6
8682,2025-10-09,desktop,USA,6
8683,2025-07-12,desktop,USA,6
8684,2025-08-26,mobile,UK,3
8685,2025-07-26,mobile,Canada,6
8686,2025-08-23,mobile,USA,4
8687,2025-07-24,desktop,UK,2
